,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
257,Baker,39.7102621,-104.9899941,Maria Empanada,39.693397,-104.987051,Argentinian Restaurant
258,Baker,39.7102621,-104.9899941,Little India,39.72542158,-104.98288893,Indian Restaurant
259,Baker,39.7102621,-104.9899941,Meininger Art Supply,39.72380102735377,-104.98787272633727,Arts & Crafts Store
260,Baker,39.7102621,-104.9899941,Kentucky Inn,39.70042471760578,-104.98015506057293,Dive Bar
261,Baker,39.7102621,-104.9899941,Trader Joe's,39.726879842824935,-104.98254517879928,Grocery Store
262,Baker,39.7102621,-104.9899941,Angelo's Taverna,39.725550570679616,-104.97920363418525,Italian Restaurant
263,Baker,39.7102621,-104.9899941,Waffle Brothers,39.7182875180752,-104.9789169507443,Breakfast Spot
264,Baker,39.7102621,-104.9899941,The Denver Tea Room and Coffee Salon,39.695134,-104.987834,Tea Room
265,Baker,39.7102621,-104.9899941,Chipotle Mexican Grill,39.7254866850594,-104.98701717881352,Mexican Restaurant
266,Baker,39.7102621,-104.9899941,Session Coffee,39.692554,-104.992148,Coffee Shop
267,Baker,39.7102621,-104.9899941,Breakfast King,39.69639581268533,-104.99171501214929,Breakfast Spot
268,Baker,39.7102621,-104.9899941,Qdoba Mexican Grill,39.72473418363825,-104.98308940789684,Mexican Restaurant
269,Baker,39.7102621,-104.9899941,Alamo Placita Park,39.7214573370664,-104.97528251980434,Park
270,Barnum,39.714465999999994,-105.0352429,Arc Thrift Store,39.711925,-105.02913799999999,Thrift / Vintage Store
271,Barnum,39.714465999999994,-105.0352429,Saigon Bowl,39.71053723397363,-105.02557763017008,Vietnamese Restaurant
272,Barnum,39.714465999999994,-105.0352429,Puerto Vallarta Mexican Restaurant,39.71737,-105.02548,Mexican Restaurant
273,Barnum,39.714465999999994,-105.0352429,The Green Solution - Alameda Ave @ West Denver Cannabis Dispensary,39.71153,-105.01829,Marijuana Dispensary
274,Barnum,39.714465999999994,-105.0352429,New Saigon,39.70484848169492,-105.02481143459917,Vietnamese Restaurant
275,Barnum,39.714465999999994,-105.0352429,China Jade,39.709799,-105.025691,Dim Sum Restaurant
276,Barnum,39.714465999999994,-105.0352429,Santiago's Mexican Restaurant,39.715863498202985,-105.05342816218155,Mexican Restaurant
277,Barnum,39.714465999999994,-105.0352429,Vinh Xuong Bakery (2),39.71060865562615,-105.01523210053624,Vietnamese Restaurant
278,Barnum,39.714465999999994,-105.0352429,Pho 79,39.702559126686815,-105.0253969547549,Vietnamese Restaurant
279,Barnum,39.714465999999994,-105.0352429,Denver Bouldering Club,39.72102634290963,-105.01714820113571,Gym / Fitness Center
280,Barnum,39.714465999999994,-105.0352429,Pho Duy,39.69975760481266,-105.02538192342972,Vietnamese Restaurant
281,Barnum,39.714465999999994,-105.0352429,Columbine Steakhouse,39.721338788940926,-105.02491382575136,Steakhouse
282,Barnum,39.714465999999994,-105.0352429,Grandpa's Burger Haven,39.715937690583985,-105.02543313218199,Burger Joint
283,Barnum,39.714465999999994,-105.0352429,La Olla Cocina & Cafe Express,39.711151025270695,-105.04357212707464,Coffee Shop
284,Barnum,39.714465999999994,-105.0352429,Peppers,39.7109204478166,-105.03279549378522,Diner
285,Barnum,39.714465999999994,-105.0352429,Lookin' Good Restaurant & Lounge,39.7179800745038,-105.05324381505936,American Restaurant
286,Barnum,39.714465999999994,-105.0352429,Fritangas Mexican Restaurant,39.71084,-105.02622,Mexican Restaurant
287,Barnum,39.714465999999994,-105.0352429,The Crawling Crab,39.702356435304864,-105.02536298874821,Cajun / Creole Restaurant
288,Barnum,39.714465999999994,-105.0352429,Lao Wang Noodle House,39.69951270406571,-105.02552636137948,Chinese Restaurant
289,Barnum,39.714465999999994,-105.0352429,The Empress Seafood Restaurant,39.711472,-105.023368,Dim Sum Restaurant
290,Barnum,39.714465999999994,-105.0352429,Level 7 Games,39.711581,-105.015404,Video Game Store
291,Barnum,39.714465999999994,-105.0352429,Tacos Rapidos,39.71142164090778,-105.01498911498871,Mexican Restaurant
292,Barnum,39.714465999999994,-105.0352429,Tarasco's New Latino Cuisine,39.70806063007014,-105.02463386457579,Mexican Restaurant
293,Barnum,39.714465999999994,-105.0352429,Super Star Asian Cuisine,39.710007449028794,-105.01371473911989,Dim Sum Restaurant
294,Barnum,39.714465999999994,-105.0352429,Viet Hoa,39.712592193062775,-105.05424312909074,Grocery Store
295,Barnum,39.714465999999994,-105.0352429,Pacific Ocean International Supermarket,39.71036257,-105.01345455,Supermarket
296,Barnum,39.714465999999994,-105.0352429,7th Circle Music Collective,39.72770755021742,-105.02419684133902,Theater
297,Barnum,39.714465999999994,-105.0352429,Wit’s End Brewery,39.72079191624785,-105.01754918318852,Brewery
298,Barnum,39.714465999999994,-105.0352429,7-Eleven,39.7233829377195,-105.053667267803,Convenience Store
299,Barnum,39.714465999999994,-105.0352429,Vinh Xuong Bakery,39.709799,-105.025691,Bakery
300,Barnum,39.714465999999994,-105.0352429,Starbucks,39.710795000000005,-105.022345,Coffee Shop
301,Barnum,39.714465999999994,-105.0352429,Viet's Restaurant,39.71044817367608,-105.0258251261135,Vietnamese Restaurant
302,Barnum,39.714465999999994,-105.0352429,J's Noodle & New Thai,39.6994886699044,-105.02540371326408,Thai Restaurant
303,Barnum,39.714465999999994,-105.0352429,Yanna's Cafe,39.713098761303755,-105.0536354475609,American Restaurant
304,Barnum,39.714465999999994,-105.0352429,Costco,39.708594250562086,-105.01428004608469,Warehouse Store
305,Barnum,39.714465999999994,-105.0352429,El Taco Veloz,39.7222372865566,-105.02489499165169,Mexican Restaurant
306,Barnum,39.714465999999994,-105.0352429,The Asian Cajun,39.710982552718875,-105.01598310557416,Asian Restaurant
307,Barnum,39.714465999999994,-105.0352429,Pho Ta,39.709801718349006,-105.01375081077138,Vietnamese Restaurant
308,Barnum,39.714465999999994,-105.0352429,Dairy Queen,39.71147442568259,-105.02404913306236,Ice Cream Shop
309,Barnum,39.714465999999994,-105.0352429,Bubba Chinos,39.71953548303318,-105.02489875716536,Mexican Restaurant
310,Barnum,39.714465999999994,-105.0352429,Kings Land Chinese Seafood,39.71060904708068,-105.01465813872233,Dim Sum Restaurant
311,Barnum,39.714465999999994,-105.0352429,Walgreens,39.71078729242074,-105.02464699882694,Pharmacy
312,Barnum,39.714465999999994,-105.0352429,7-Eleven,39.7184822,-105.0329184,Convenience Store
313,Barnum,39.714465999999994,-105.0352429,SUBWAY,39.711382,-105.020683,Sandwich Place
314,Barnum,39.714465999999994,-105.0352429,Dollar Tree,39.71244896840837,-105.05425943734306,Discount Store
315,Barnum,39.714465999999994,-105.0352429,El Camaron Loco,39.728993,-105.025398,Food Truck
316,Barnum,39.714465999999994,-105.0352429,7-Eleven,39.7006688616204,-105.024557411671,Convenience Store
317,Barnum,39.714465999999994,-105.0352429,The Grove: A STRAINWISE™ Dispensary,39.7181221501793,-105.02500616586626,Marijuana Dispensary
318,Barnum,39.714465999999994,-105.0352429,Family Dollar,39.71587347448769,-105.05390636483791,Discount Store
319,Barnum,39.714465999999994,-105.0352429,7-Eleven,39.7180995155826,-105.053769350051,Convenience Store
320,Barnum,39.714465999999994,-105.0352429,7-Eleven,39.7116422,-105.0141042,Convenience Store
321,Barnum,39.714465999999994,-105.0352429,Cricket Wireless Authorized Retailer,39.713797,-105.054299,Mobile Phone Shop
322,Barnum,39.714465999999994,-105.0352429,Dangerous Theater,39.71937536633043,-105.01908777943198,Indie Theater
323,Barnum,39.714465999999994,-105.0352429,MGM's,39.70016963762922,-105.04874612368694,Nightclub
324,Barnum,39.714465999999994,-105.0352429,Wendy’s,39.72488986065437,-105.05277559922433,Fast Food Restaurant
325,Barnum,39.714465999999994,-105.0352429,Chase Bank,39.710562,-105.057149,Bank
326,Barnum,39.714465999999994,-105.0352429,7-Eleven,39.7230885,-105.0247882,Convenience Store
327,Barnum,39.714465999999994,-105.0352429,Shell,39.724143,-105.018322,Gas Station
328,Barnum,39.714465999999994,-105.0352429,Barnum Park,39.72554325820287,-105.02684193486758,Park
329,Barnum,39.714465999999994,-105.0352429,Taco Bell,39.71358839871258,-105.05381404895036,Fast Food Restaurant
330,Barnum,39.714465999999994,-105.0352429,Barnum Recreation Center,39.722381484360696,-105.02828231600371,Gym
331,Barnum,39.714465999999994,-105.0352429,Shell,39.711715573607385,-105.05367274088809,Gas Station
332,Barnum,39.714465999999994,-105.0352429,Frosted Leaf Federal,39.723762067700854,-105.0252989943586,Marijuana Dispensary
333,Barnum,39.714465999999994,-105.0352429,Trestles Bike Skills Course at Barnum North,39.72626361587264,-105.03106510401035,Park
334,Barnum,39.714465999999994,-105.0352429,Villa Park Mini Mart,39.72714329392377,-105.03861571986275,Food & Drink Shop
335,Barnum,39.714465999999994,-105.0352429,Que Chulada,39.71204,-105.052881,Mexican Restaurant
336,Barnum,39.714465999999994,-105.0352429,Sheridan & Alameda,39.711457276229225,-105.0530501876743,Intersection
337,Barnum,39.714465999999994,-105.0352429,RTD Stop 16535 (Rt. 51 NB),39.71192331264435,-105.05323283842431,Bus Station
338,Barnum,39.714465999999994,-105.0352429,SUBWAY,39.71346931999695,-105.05425083399825,Sandwich Place
339,Barnum,39.714465999999994,-105.0352429,Comfort Suites Near Denver Downtown,39.7265066403942,-105.02429993466649,Motel
340,Barnum,39.714465999999994,-105.0352429,Desks Incorporated,39.723095,-105.019678,Furniture / Home Store
341,Barnum,39.714465999999994,-105.0352429,Villa Pizza,39.729603999999995,-105.03175900000001,Pizza Place
342,Barnum,39.714465999999994,-105.0352429,Superior Ink Printing,39.724327,-105.019907,Print Shop
343,Barnum,39.714465999999994,-105.0352429,Game Exchange Of Colorado,39.72488015069729,-105.01968562676585,Toy / Game Store
344,Barnum,39.714465999999994,-105.0352429,Bryant Conveniene Store,39.72406245,-105.01849445,Convenience Store
345,Barnum,39.714465999999994,-105.0352429,El Jaliscience,39.710516999999996,-105.055834,Mexican Restaurant
346,Barnum,39.714465999999994,-105.0352429,Asaderos,39.71058988228071,-105.05588700528276,Mexican Restaurant
347,Barnum,39.714465999999994,-105.0352429,Go Green Warehouse,39.72632104550342,-105.02007867491994,Furniture / Home Store
348,Barnum,39.714465999999994,-105.0352429,Johnstone Supply Denver,39.72769669237701,-105.0207629378931,Furniture / Home Store
349,Barnum,39.714465999999994,-105.0352429,Canna Botica,39.72067548556966,-105.01335971830558,Marijuana Dispensary
350,Barnum West,39.7249659,-105.0527395,7-Eleven,39.7233829377195,-105.053667267803,Convenience Store
351,Barnum West,39.7249659,-105.0527395,Santiago's Mexican Restaurant,39.715863498202985,-105.05342816218155,Mexican Restaurant
352,Barnum West,39.7249659,-105.0527395,Lookin' Good Restaurant & Lounge,39.7179800745038,-105.05324381505936,American Restaurant
353,Barnum West,39.7249659,-105.0527395,Lakewood Country Club,39.73153797668613,-105.0703569874188,Golf Course
354,Barnum West,39.7249659,-105.0527395,Alamo Drafthouse Cinema,39.740601101881495,-105.04234635627716,Movie Theater
355,Barnum West,39.7249659,-105.0527395,Viet Hoa,39.712592193062775,-105.05424312909074,Grocery Store
356,Barnum West,39.7249659,-105.0527395,Starbucks,39.74062826265479,-105.04195943520521,Coffee Shop
357,Barnum West,39.7249659,-105.0527395,Yanna's Cafe,39.713098761303755,-105.0536354475609,American Restaurant
358,Barnum West,39.7249659,-105.0527395,La Olla Cocina & Cafe Express,39.711151025270695,-105.04357212707464,Coffee Shop
359,Barnum West,39.7249659,-105.0527395,O'Kane Park,39.71936185295968,-105.073662476557,Playground
360,Barnum West,39.7249659,-105.0527395,Hits The Spot Diner,39.74054182208328,-105.05883314534888,Diner
361,Barnum West,39.7249659,-105.0527395,Family Dollar,39.732865000000004,-105.052479,Discount Store
362,Barnum West,39.7249659,-105.0527395,Los Carboncitos,39.7284593838806,-105.05226924389554,Mexican Restaurant
363,Barnum West,39.7249659,-105.0527395,7-Eleven,39.7180995155826,-105.053769350051,Convenience Store
364,Barnum West,39.7249659,-105.0527395,Wendy’s,39.72488986065437,-105.05277559922433,Fast Food Restaurant
365,Barnum West,39.7249659,-105.0527395,Dollar Tree,39.71244896840837,-105.05425943734306,Discount Store
366,Barnum West,39.7249659,-105.0527395,Family Dollar,39.71587347448769,-105.05390636483791,Discount Store
367,Barnum West,39.7249659,-105.0527395,Petco - Villa Italia,39.70986918792157,-105.05836997477228,Pet Store
368,Barnum West,39.7249659,-105.0527395,Gold Crown Fieldhouse,39.71408012853608,-105.06212631348322,Basketball Court
369,Barnum West,39.7249659,-105.0527395,Redbox,39.739812,-105.053642,Video Store
370,Barnum West,39.7249659,-105.0527395,Cricket Wireless Authorized Retailer,39.713797,-105.054299,Mobile Phone Shop
371,Barnum West,39.7249659,-105.0527395,7-Eleven,39.7398200493594,-105.053667202646,Convenience Store
372,Barnum West,39.7249659,-105.0527395,7-Eleven,39.7184822,-105.0329184,Convenience Store
373,Barnum West,39.7249659,-105.0527395,Swift's,39.74004730777494,-105.04315784170056,American Restaurant
374,Barnum West,39.7249659,-105.0527395,Sinclair,39.73332018538149,-105.05347766430808,Gas Station
375,Barnum West,39.7249659,-105.0527395,Walgreens,39.74070586017,-105.05244165658951,Pharmacy
376,Barnum West,39.7249659,-105.0527395,7-Eleven,39.7400231783317,-105.048357322812,Convenience Store
377,Barnum West,39.7249659,-105.0527395,Taco Bell,39.71358839871258,-105.05381404895036,Fast Food Restaurant
378,Barnum West,39.7249659,-105.0527395,Shell,39.74007162,-105.05364232,Gas Station
379,Barnum West,39.7249659,-105.0527395,Pit Stop Tavern,39.7402123906192,-105.05241741860438,Dive Bar
380,Barnum West,39.7249659,-105.0527395,Shell,39.711715573607385,-105.05367274088809,Gas Station
381,Barnum West,39.7249659,-105.0527395,Villa Park Mini Mart,39.72714329392377,-105.03861571986275,Food & Drink Shop
382,Barnum West,39.7249659,-105.0527395,SUBWAY,39.71346931999695,-105.05425083399825,Sandwich Place
383,Barnum West,39.7249659,-105.0527395,Que Chulada,39.71204,-105.052881,Mexican Restaurant
384,Barnum West,39.7249659,-105.0527395,D Enterprise,39.7350976,-105.0633674,Home Service
385,Barnum West,39.7249659,-105.0527395,RTD Stop 16535 (Rt. 51 NB),39.71192331264435,-105.05323283842431,Bus Station
386,Barnum West,39.7249659,-105.0527395,Sheridan & Alameda,39.711457276229225,-105.0530501876743,Intersection
387,Barnum West,39.7249659,-105.0527395,Mountair Park,39.73806739664898,-105.0592490121314,Park
388,Barnum West,39.7249659,-105.0527395,Lakewood Country Club,39.73160906586977,-105.07061413662042,Golf Course
389,Barnum West,39.7249659,-105.0527395,RTD Rail - Lamar Station,39.7366436417723,-105.06652854159684,Light Rail Station
390,Barnum West,39.7249659,-105.0527395,Lakewood CO Garage Repair,39.73924,-105.06301599999999,Other Repair Shop
391,Barnum West,39.7249659,-105.0527395,Trestles Bike Skills Course at Barnum North,39.72626361587264,-105.03106510401035,Park
392,Barnum West,39.7249659,-105.0527395,Villa Pizza,39.729603999999995,-105.03175900000001,Pizza Place
393,Barnum West,39.7249659,-105.0527395,Mestizos Mile High Eats,39.73781833792706,-105.06741642951965,Mexican Restaurant
394,Barnum West,39.7249659,-105.0527395,Mad Hatters Smokeshop,39.740551,-105.063465,Smoke Shop
395,Barnum West,39.7249659,-105.0527395,Dog Park - Bynum,39.724813718560846,-105.02946586700035,Dog Run
396,Bear Valley,39.660672999999996,-105.05839170000002,Wells Fargo,39.6564495,-105.0547729,Bank
397,Bear Valley,39.660672999999996,-105.05839170000002,Starbucks,39.656852,-105.053552,Coffee Shop
398,Bear Valley,39.660672999999996,-105.05839170000002,YMCA,39.651274863675404,-105.0517552988739,Gym
399,Bear Valley,39.660672999999996,-105.05839170000002,SUBWAY,39.6548162,-105.0520934,Sandwich Place
400,Bear Valley,39.660672999999996,-105.05839170000002,Starbucks,39.654557,-105.051136,Coffee Shop
401,Bear Valley,39.660672999999996,-105.05839170000002,Chipotle Mexican Grill,39.660728354367535,-105.080897562583,Mexican Restaurant
402,Bear Valley,39.660672999999996,-105.05839170000002,Pho Vietnam,39.65738484901372,-105.08065370345979,Vietnamese Restaurant
403,Bear Valley,39.660672999999996,-105.05839170000002,IHOP,39.65469549435446,-105.05271671333743,Breakfast Spot
404,Bear Valley,39.660672999999996,-105.05839170000002,Anytime Fitness,39.65596537034127,-105.04843100675106,Gym / Fitness Center
405,Bear Valley,39.660672999999996,-105.05839170000002,Garlic Knot Bear Creek,39.65796671465709,-105.08107952989363,Pizza Place
406,Bear Valley,39.660672999999996,-105.05839170000002,Rosemary Cafe and Family Dining,39.67790745021237,-105.05357141744037,Greek Restaurant
407,Bear Valley,39.660672999999996,-105.05839170000002,King Soopers,39.6547365,-105.0514314,Supermarket
408,Bear Valley,39.660672999999996,-105.05839170000002,Redbox,39.655318,-105.055388,Video Store
409,Bear Valley,39.660672999999996,-105.05839170000002,7-Eleven,39.6657353984692,-105.080717345718,Convenience Store
410,Bear Valley,39.660672999999996,-105.05839170000002,Sally Beauty,39.654565000000005,-105.051224,Cosmetics Shop
411,Bear Valley,39.660672999999996,-105.05839170000002,Dollar Tree,39.656140082924225,-105.0485914894116,Discount Store
412,Bear Valley,39.660672999999996,-105.05839170000002,Jade Cafe,39.655416632051995,-105.05592603522587,Chinese Restaurant
413,Bear Valley,39.660672999999996,-105.05839170000002,Red Robin Gourmet Burgers and Brews,39.65711489,-105.080716,Restaurant
414,Bear Valley,39.660672999999996,-105.05839170000002,U.S. Bank ATM,39.65596397625459,-105.05098967311454,ATM
415,Bear Valley,39.660672999999996,-105.05839170000002,Bear Creek Park,39.65283112902537,-105.0438494217408,Park
416,Bear Valley,39.660672999999996,-105.05839170000002,The Home Depot,39.65446949735861,-105.04954755306244,Hardware Store
417,Bear Valley,39.660672999999996,-105.05839170000002,Bank of the West,39.655875094669824,-105.05288600927088,Bank
418,Bear Valley,39.660672999999996,-105.05839170000002,Wells Fargo ATM,39.6557491300262,-105.05045634110456,ATM
419,Bear Valley,39.660672999999996,-105.05839170000002,Residence Inn by Marriott Denver Southwest/Lakewood,39.651177000000004,-105.07317900000001,Hotel
420,Bear Valley,39.660672999999996,-105.05839170000002,Kohl's,39.659857,-105.08145,Department Store
421,Bear Valley,39.660672999999996,-105.05839170000002,Great Clips,39.65578895216323,-105.04824592731893,Salon / Barbershop
422,Bear Valley,39.660672999999996,-105.05839170000002,Village Inn,39.661072,-105.080892,Breakfast Spot
423,Bear Valley,39.660672999999996,-105.05839170000002,McDonald's,39.6553099681135,-105.05541756749153,Fast Food Restaurant
424,Bear Valley,39.660672999999996,-105.05839170000002,Spicy Mexican Grill,39.65792010632814,-105.07992347125887,Mexican Restaurant
